"submission_date","state","tot_cases","new_case","tot_death","new_death"
2020-08-26,"OH","117584","1089.0","4044","48.0"
2020-04-04,"OH","3739","427.0","102","11.0"
2020-04-08,"OH","5148","366.0","193","26.0"
2020-11-14,"OH","290243","7715.0","5714","14.0"
2022-04-19,"OH","2681437","0.0","38266","0.0"
2020-09-24,"OH","147744","991.0","4715","28.0"
2021-10-12,"OH","1474723","4456.0","23021","202.0"
2021-12-24,"OH","1910991","14414.0","28720","443.0"
2021-01-19,"OH","836055","4989.0","10336","55.0"
2021-09-12,"OH","1298625","4463.0","21154","0.0"
2021-12-14,"OH","1796951","8197.0","27594","223.0"
2020-04-24,"OH","15169","475.0","690","34.0"
2021-10-27,"OH","1531815","3839.0","24164","0.0"
2021-08-19,"OH","1171557","3446.0","20648","0.0"
2020-08-12,"OH","104248","1422.0","3734","26.0"
2021-04-05,"OH","1026929","2918.0","18646","0.0"
2021-09-04,"OH","1247637","6369.0","20947","0.0"
2020-03-26,"OH","867","163.0","15","5.0"
2022-05-08,"OH","2708071","0.0","38495","0.0"
2021-04-20,"OH","1056606","1799.0","19033","42.0"
2020-12-18,"OH","605862","9684.0","7967","73.0"
2021-03-12,"OH","986740","1806.0","18036","211.0"
2021-02-20,"OH","952306","2611.0","16749","56.0"
2020-10-21,"OH","188005","2366.0","5149","66.0"
2020-10-15,"OH","175843","2178.0","5038","5.0"
2021-05-19,"OH","1093534","918.0","19628","0.0"
2021-08-29,"OH","1211895","3963.0","20799","0.0"
2021-05-05,"OH","1078734","1450.0","19344","0.0"
2021-09-01,"OH","1228002","7102.0","20866","0.0"
2021-05-18,"OH","1092616","993.0","19628","100.0"
2020-01-31,"OH","0","0.0","0","0.0"
2021-06-21,"OH","1109025","123.0","20166","0.0"
2022-03-13,"OH","2663835","317.0","37410","0.0"
2021-10-21,"OH","1511760","4084.0","23616","0.0"
2020-07-02,"OH","54166","1301.0","2886","10.0"
2020-02-25,"OH","0","0.0","0","0.0"
2021-12-30,"OH","1995497","19774.0","28780","0.0"
2020-12-13,"OH","562727","9266.0","7492","15.0"
2021-12-23,"OH","1896577","15989.0","28277","0.0"
2021-12-19,"OH","1847140","7639.0","28028","0.0"
2020-10-03,"OH","157966","1157.0","4925","20.0"
2020-01-24,"OH","0","0.0","0","0.0"
2021-07-20,"OH","1118513","744.0","20449","12.0"
2020-06-17,"OH","42422","412.0","2611","14.0"
2021-01-29,"OH","888590","4874.0","11070","64.0"
2020-01-26,"OH","0","0.0","0","0.0"
2021-07-01,"OH","1111903","579.0","20309","0.0"
2020-02-01,"OH","0","0.0","0","0.0"
2022-01-02,"OH","2053721","37626.0","29447","0.0"
2020-11-16,"OH","305364","7268.0","5742","20.0"
2020-09-09,"OH","132965","973.0","4324","26.0"
2021-05-14,"OH","1089357","1014.0","19528","87.0"
2020-08-21,"OH","113046","1043.0","3955","26.0"
2021-10-06,"OH","1445786","6296.0","22490","0.0"
2021-06-02,"OH","1102890","334.0","19923","62.0"
2021-08-22,"OH","1180986","2194.0","20689","0.0"
2020-02-06,"OH","0","0.0","0","0.0"
2021-01-26,"OH","872918","4262.0","10856","88.0"
2022-01-20,"OH","2460869","21664.0","31245","0.0"
2022-02-09,"OH","2621375","4271.0","34592","0.0"
2020-06-22,"OH","45537","729.0","2704","4.0"
2022-03-22,"OH","2666030","0.0","37608","0.0"
2020-07-07,"OH","58904","948.0","2970","43.0"
2021-09-14,"OH","1311518","7325.0","21265","111.0"
2021-02-28,"OH","967422","1268.0","17297","60.0"
2020-08-18,"OH","109923","861.0","3871","39.0"
2021-06-13,"OH","1107047","251.0","20091","0.0"
2022-04-25,"OH","2688327","0.0","38360","0.0"
2020-01-23,"OH","0","0.0","0","0.0"
2021-12-22,"OH","1880588","12864.0","28277","0.0"
2022-01-31,"OH","2580405","4160.0","33071","0.0"
2021-08-26,"OH","1197873","5395.0","20729","0.0"
2021-03-04,"OH","974480","1875.0","17189","0.0"
2020-09-06,"OH","130558","773.0","4259","3.0"
2022-01-09,"OH","2189228","19089.0","30072","0.0"
2022-04-17,"OH","2681437","0.0","38266","0.0"
2021-06-16,"OH","1107902","381.0","20122","0.0"
2020-07-09,"OH","61331","1150.0","3006","15.0"
2020-11-19,"OH","326615","7787.0","5890","63.0"
2021-09-07,"OH","1262018","4876.0","21020","73.0"
2021-11-12,"OH","1596171","5379.0","25643","361.0"
2020-11-09,"OH","254974","4706.0","5524","7.0"
2020-05-14,"OH","26357","636.0","1534","51.0"
2021-07-04,"OH","1112394","105.0","20344","0.0"
2020-04-07,"OH","4782","332.0","167","25.0"
2022-02-08,"OH","2617104","4385.0","34592","375.0"
2021-08-31,"OH","1220900","5914.0","20866","67.0"
2022-05-01,"OH","2697058","0.0","38428","0.0"
2020-06-07,"OH","38476","365.0","2377","7.0"
2020-02-26,"OH","0","0.0","0","0.0"
2020-12-01,"OH","430093","9030.0","6548","119.0"
2022-04-29,"OH","2697058","0.0","38428","0.0"
2020-01-27,"OH","0","0.0","0","0.0"
2020-11-15,"OH","298096","7853.0","5722","8.0"
2020-05-29,"OH","34566","651.0","2131","33.0"
2021-11-01,"OH","1547788","2461.0","24527","0.0"
2020-08-23,"OH","114802","637.0","3978","3.0"
2020-04-11,"OH","6250","372.0","247","16.0"
2020-07-06,"OH","57956","805.0","2927","16.0"
2022-02-17,"OH","2640201","1999.0","35372","0.0"
2021-09-16,"OH","1327614","8349.0","21265","0.0"
2020-03-24,"OH","564","122.0","8","2.0"
2022-01-24,"OH","2515949","9774.0","31987","0.0"
2022-05-11,"OH","2708071","0.0","38495","0.0"
2020-11-08,"OH","250268","4541.0","5517","11.0"
2021-02-15,"OH","941265","1915.0","16394","48.0"
2021-08-25,"OH","1192478","4600.0","20729","0.0"
2022-02-03,"OH","2601241","5737.0","33537","0.0"
2021-11-22,"OH","1647237","4370.0","26063","0.0"
2021-08-15,"OH","1159759","1977.0","20614","0.0"
2020-11-06,"OH","240178","5008.0","5494","33.0"
2021-03-31,"OH","1017566","1989.0","18611","0.0"
2022-04-10,"OH","2676629","0.0","38166","0.0"
2020-11-03,"OH","226138","4229.0","5373","33.0"
2020-11-01,"OH","219000","3303.0","5303","2.0"
2020-09-02,"OH","125767","1157.0","4176","11.0"
2022-02-06,"OH","2610125","2070.0","34217","0.0"
2021-10-25,"OH","1524169","2325.0","23955","0.0"
2020-10-10,"OH","167458","1356.0","4997","3.0"
2021-09-06,"OH","1257142","3944.0","20947","0.0"
2020-02-03,"OH","0","0.0","0","0.0"
2021-10-11,"OH","1470267","2936.0","22819","0.0"
2022-04-20,"OH","2681437","0.0","38266","0.0"
2022-01-30,"OH","2576245","5224.0","33071","0.0"
2020-12-14,"OH","570602","7875.0","7551","59.0"
2020-09-17,"OH","141585","1067.0","4580","25.0"
2020-04-16,"OH","8414","623.0","389","28.0"
2020-06-05,"OH","37758","476.0","2355","16.0"
2020-10-05,"OH","159964","1057.0","4931","6.0"
2020-10-01,"OH","155314","1327.0","4817","13.0"
2021-04-24,"OH","1063433","1526.0","19122","0.0"
2021-12-18,"OH","1839501","10134.0","28028","0.0"
2021-10-01,"OH","1420206","6234.0","22273","328.0"
2020-06-12,"OH","40424","420.0","2508","18.0"
2020-04-20,"OH","12919","1317.0","509","38.0"
2020-06-13,"OH","40848","424.0","2554","46.0"
2020-07-19,"OH","74932","1110.0","3174","42.0"
2020-09-23,"OH","146753","903.0","4687","52.0"
2020-11-30,"OH","421063","6631.0","6429","30.0"
2021-03-23,"OH","1002822","1628.0","18388","41.0"
2021-01-14,"OH","807293","7654.0","9990","109.0"
2021-05-03,"OH","1075999","995.0","19284","0.0"
2022-05-03,"OH","2697058","0.0","38428","0.0"
2021-06-26,"OH","1110546","254.0","20281","0.0"
2021-07-08,"OH","1113383","377.0","20366","0.0"
2020-08-17,"OH","109062","775.0","3832","6.0"
2022-01-22,"OH","2496243","15677.0","31987","0.0"
2022-04-16,"OH","2681437","0.0","38266","0.0"
2021-04-16,"OH","1050112","2003.0","18991","74.0"
2021-02-24,"OH","959995","1842.0","17045","77.0"
2020-02-12,"OH","0","0.0","0","0.0"
2021-01-02,"OH","714673","14293.0","9017","55.0"
2021-09-05,"OH","1253198","5561.0","20947","0.0"
2021-08-08,"OH","1142330","1413.0","20556","0.0"
2021-08-17,"OH","1164808","3235.0","20648","34.0"
2021-11-29,"OH","1683472","5731.0","26483","0.0"
2022-04-11,"OH","2676629","0.0","38166","0.0"
2022-04-23,"OH","2688327","0.0","38360","0.0"
2020-05-26,"OH","33006","529.0","2002","15.0"
2020-02-04,"OH","0","0.0","0","0.0"
2020-02-24,"OH","0","0.0","0","0.0"
2022-05-16,"OH","2724041","0.0","38550","0.0"
2022-05-12,"OH","2724041","15970.0","38550","55.0"
2021-04-10,"OH","1037600","2048.0","18819","0.0"
2021-05-04,"OH","1077284","1285.0","19344","60.0"
2020-05-02,"OH","19335","592.0","1021","19.0"
2022-05-05,"OH","2708071","11013.0","38495","67.0"
2021-04-14,"OH","1045945","2216.0","18917","0.0"
2021-06-28,"OH","1110847","147.0","20281","0.0"
2021-12-08,"OH","1752508","8707.0","27011","0.0"
2020-11-29,"OH","414432","7729.0","6399","21.0"
2020-11-12,"OH","274457","7101.0","5658","35.0"
2020-08-20,"OH","112003","1122.0","3929","22.0"
2021-11-15,"OH","1608415","3927.0","25643","0.0"
2022-01-06,"OH","2132266","19442.0","29674","0.0"
2020-12-16,"OH","584766","5409.0","7777","123.0"
2021-04-18,"OH","1053175","1076.0","18991","0.0"
2021-05-31,"OH","1102244","310.0","19861","0.0"
2022-03-10,"OH","2662425","868.0","37212","0.0"
2022-01-12,"OH","2246974","20093.0","30435","0.0"
2021-08-16,"OH","1161573","1814.0","20614","0.0"
2021-08-10,"OH","1145925","2326.0","20580","24.0"
2021-10-28,"OH","1536005","4190.0","24164","0.0"
2022-03-17,"OH","2666030","2195.0","37608","198.0"
2021-08-07,"OH","1140917","2317.0","20556","0.0"
2021-11-27,"OH","1673496","4222.0","26483","0.0"
2020-04-25,"OH","15587","418.0","711","21.0"
2021-02-17,"OH","945107","1816.0","16513","60.0"
2021-02-07,"OH","920217","2138.0","11659","7.0"
2022-04-04,"OH","2672801","0.0","38042","0.0"
2020-09-16,"OH","140518","1033.0","4555","49.0"
2020-07-12,"OH","65592","1378.0","3058","22.0"
2021-05-22,"OH","1096617","871.0","19709","0.0"
2022-04-08,"OH","2676629","0.0","38166","0.0"
2022-02-27,"OH","2653211","577.0","36580","0.0"
2022-03-19,"OH","2666030","0.0","37608","0.0"
2020-12-02,"OH","437928","7835.0","6671","123.0"
2021-09-25,"OH","1385749","5379.0","21820","0.0"
2020-04-17,"OH","9107","693.0","418","29.0"
2020-10-29,"OH","208937","3590.0","5275","19.0"
2021-08-23,"OH","1183761","2775.0","20689","0.0"
2022-03-27,"OH","2669698","0.0","37793","0.0"
2022-05-17,"OH","2724041","0.0","38550","0.0"
2022-05-06,"OH","2708071","0.0","38495","0.0"
2020-04-27,"OH","16325","362.0","753","25.0"
2021-02-18,"OH","947389","2282.0","16611","98.0"
2021-05-10,"OH","1084322","713.0","19428","0.0"
2020-04-10,"OH","5878","366.0","231","18.0"
2021-04-01,"OH","1020041","2475.0","18611","0.0"
2020-12-25,"OH","653650","0.0","8456","0.0"
2021-12-17,"OH","1829367","10025.0","28028","434.0"
2020-09-30,"OH","153987","1080.0","4804","21.0"
2020-03-18,"OH","88","21.0","0","0.0"
2021-07-12,"OH","1114491","224.0","20380","0.0"
2020-01-25,"OH","0","0.0","0","0.0"
2022-01-11,"OH","2226881","19611.0","30435","363.0"
2022-03-04,"OH","2658276","918.0","37018","196.0"
2020-11-23,"OH","363304","11885.0","6020","24.0"
2020-07-24,"OH","81746","1560.0","3297","41.0"
2020-04-22,"OH","14117","392.0","610","53.0"
2021-02-13,"OH","937541","2799.0","16340","0.0"
2022-02-19,"OH","2643929","1599.0","35493","0.0"
2021-10-20,"OH","1507676","4574.0","23616","0.0"
2020-07-05,"OH","57151","968.0","2911","4.0"
2021-03-22,"OH","1001194","1444.0","18347","0.0"
2021-12-05,"OH","1731003","5334.0","26851","0.0"
2020-08-04,"OH","95106","1143.0","3570","31.0"
2022-01-13,"OH","2266236","19262.0","30435","0.0"
2021-01-15,"OH","814442","7149.0","10057","67.0"
2020-05-17,"OH","27923","449.0","1625","15.0"
2021-05-29,"OH","1101557","585.0","19861","0.0"
2020-04-03,"OH","3312","410.0","91","10.0"
2022-05-02,"OH","2697058","0.0","38428","0.0"
2021-12-11,"OH","1776439","8072.0","27371","0.0"
2021-05-02,"OH","1075004","985.0","19284","0.0"
2021-11-24,"OH","1660131","6751.0","26190","0.0"
2021-01-01,"OH","700380","0.0","8962","0.0"
2021-11-04,"OH","1560695","4487.0","24763","0.0"
2022-04-09,"OH","2676629","0.0","38166","0.0"
2021-03-14,"OH","989191","893.0","18036","0.0"
2021-05-11,"OH","1085733","1411.0","19441","13.0"
2021-07-19,"OH","1117769","418.0","20437","0.0"
2022-01-29,"OH","2571021","8609.0","33071","0.0"
2020-12-23,"OH","644822","7790.0","8361","109.0"
2020-10-26,"OH","200231","2116.0","5217","11.0"
2020-02-15,"OH","0","0.0","0","0.0"
2021-03-08,"OH","979725","1254.0","17656","0.0"
2021-06-07,"OH","1104903","255.0","19980","0.0"
2020-04-02,"OH","2902","355.0","81","16.0"
2021-06-08,"OH","1105329","426.0","20021","41.0"
2021-09-09,"OH","1276738","7897.0","21020","0.0"
2022-02-10,"OH","2625551","4176.0","34592","0.0"
2020-08-31,"OH","123157","895.0","4138","10.0"
2021-09-20,"OH","1352104","4899.0","21471","0.0"
2021-11-16,"OH","1614054","5639.0","25813","170.0"
2020-08-07,"OH","98675","1204.0","3652","34.0"
2022-01-08,"OH","2170139","18310.0","30072","0.0"
2020-05-18,"OH","28272","349.0","1657","32.0"
2021-02-23,"OH","958153","2775.0","16968","94.0"
2020-03-17,"OH","67","17.0","0","0.0"
2021-10-26,"OH","1527976","3807.0","24164","209.0"
2020-10-02,"OH","156809","1495.0","4905","88.0"
2021-07-22,"OH","1120120","822.0","20449","0.0"
2022-01-16,"OH","2384107","26117.0","30922","0.0"
2020-06-19,"OH","43731","609.0","2667","34.0"
2021-01-12,"OH","792938","7981.0","9802","100.0"
2020-12-08,"OH","510018","25721.0","7103","81.0"
2021-06-09,"OH","1105720","391.0","20021","0.0"
2020-09-19,"OH","143547","951.0","4612","4.0"
2021-01-13,"OH","799639","6701.0","9881","79.0"
2020-11-22,"OH","351419","8133.0","5996","12.0"
2020-12-26,"OH","664668","11018.0","8476","20.0"
2022-01-14,"OH","2307691","41455.0","30922","487.0"
2020-05-01,"OH","18743","716.0","1002","27.0"
2021-11-13,"OH","1600860","4689.0","25643","0.0"
2021-08-01,"OH","1130134","857.0","20492","0.0"
2021-10-17,"OH","1496675","2515.0","23327","0.0"
2022-01-04,"OH","2093074","20411.0","29674","227.0"
2021-10-14,"OH","1485514","5143.0","23021","0.0"
2020-12-29,"OH","682570","7526.0","8722","151.0"
2020-07-22,"OH","78742","1527.0","3235","16.0"
2021-03-15,"OH","990340","1149.0","18036","0.0"
2020-10-28,"OH","205347","2607.0","5256","17.0"
2022-03-08,"OH","2660728","799.0","37212","194.0"
2021-11-18,"OH","1627051","6615.0","25813","0.0"
2021-06-04,"OH","1104001","621.0","19980","57.0"
2021-08-30,"OH","1214986","3091.0","20799","0.0"
2021-04-30,"OH","1072312","1541.0","19284","96.0"
2021-09-23,"OH","1373275","7475.0","21596","0.0"
2022-02-15,"OH","2635769","2121.0","35372","367.0"
2021-11-20,"OH","1639070","5590.0","26063","0.0"
2021-07-30,"OH","1127808","1183.0","20492","2.0"
2020-02-14,"OH","0","0.0","0","0.0"
2021-04-08,"OH","1033606","2742.0","18744","0.0"
2021-07-10,"OH","1114036","299.0","20380","0.0"
2021-09-27,"OH","1393696","3681.0","21820","0.0"
2021-07-11,"OH","1114267","231.0","20380","0.0"
2020-02-10,"OH","0","0.0","0","0.0"
2021-03-26,"OH","1008913","2742.0","18530","142.0"
2022-04-22,"OH","2688327","0.0","38360","0.0"
2021-03-28,"OH","1011622","1019.0","18530","0.0"
2021-02-05,"OH","914530","3683.0","11571","62.0"
2022-05-09,"OH","2708071","0.0","38495","0.0"
2021-01-11,"OH","784957","7892.0","9702","75.0"
2021-02-08,"OH","922143","1926.0","11695","36.0"
2021-05-07,"OH","1081518","1397.0","19428","84.0"
2020-03-05,"OH","0","0.0","0","0.0"
2020-10-17,"OH","180225","2234.0","5067","13.0"
2020-03-27,"OH","1137","270.0","19","4.0"
2022-03-12,"OH","2663518","499.0","37410","0.0"
2021-06-18,"OH","1108398","252.0","20136","14.0"
2021-02-22,"OH","955378","1611.0","16874","58.0"
2020-05-09,"OH","23697","681.0","1331","25.0"
2021-07-26,"OK","475578","1028.0","7488","8.0"
2022-04-03,"OK","1034439","0.0","14010","0.0"
2021-11-14,"OK","653624","0.0","11072","0.0"
2020-07-01,"OK","19847","833.0","442","4.0"
2020-07-24,"OK","38308","694.0","593","8.0"
2020-06-07,"OK","8591","143.0","380","3.0"
2021-02-09,"OK","422364","1414.0","6526","21.0"
2021-08-26,"OK","542412","3338.0","7878","21.0"
2021-08-25,"OK","539074","4152.0","7857","22.0"
2021-07-24,"OK","473524","1026.0","7474","6.0"
2020-08-07,"OK","47037","679.0","744","7.0"
2022-01-03,"OK","720961","12023.0","11555","0.0"
2020-06-10,"OK","9318","282.0","389","4.0"
2020-11-17,"OK","182038","4207.0","2410","39.0"
2021-01-23,"OK","393303","2326.0","5884","58.0"
2022-03-02,"OK","1023358","589.0","13278","0.0"
2021-11-03,"OK","647637","1501.0","10929","18.0"
2021-08-01,"OK","485771","1404.0","7524","9.0"
2020-05-11,"OK","5391","36.0","297","1.0"
2021-12-20,"OK","689800","3895.0","11336","0.0"
2020-05-24,"OK","6749","41.0","340","3.0"
2021-06-20,"OK","455994","153.0","7362","0.0"
2020-11-11,"OK","162423","3603.0","2214","28.0"
2021-03-19,"OK","439480","243.0","7081","3.0"
2022-01-13,"OK","796987","11227.0","11740","0.0"
2021-04-07,"OK","443984","251.0","7175","3.0"
2020-08-09,"OK","48097","426.0","762","9.0"
2021-11-01,"OK","646136","1452.0","10911","117.0"
2021-08-04,"OK","491680","2342.0","7552","8.0"
2021-06-30,"OK","458180","329.0","7393","3.0"
2021-07-02,"OK","458850","367.0","7400","5.0"
2021-12-06,"OK","673202","975.0","11272","0.0"
2021-05-15,"OK","451560","112.0","7286","1.0"
2020-03-31,"OK","1655","95.0","31","1.0"
2020-05-05,"OK","4869","123.0","275","8.0"
2020-12-18,"OK","279890","3911.0","3892","47.0"
2020-04-08,"OK","2343","97.0","94","7.0"
2021-02-21,"OK","430097","426.0","6797","22.0"
2022-04-19,"OK","1038301","0.0","14173","0.0"
2020-07-29,"OK","41337","721.0","647","9.0"
2021-11-25,"OK","663916","751.0","11223","0.0"
2022-02-01,"OK","983937","4588.0","12193","0.0"
2021-09-14,"OK","587687","1966.0","8489","39.0"
2020-04-12,"OK","2750","70.0","116","7.0"
2022-04-30,"OK","1040982","0.0","14271","0.0"
2022-03-20,"OK","1030615","0.0","13730","0.0"
2020-04-11,"OK","2680","128.0","109","7.0"
2020-10-09,"OK","105114","1365.0","1494","14.0"
2022-01-05,"OK","731155","6280.0","11650","0.0"
2020-09-27,"OK","91054","961.0","1339","11.0"
2022-01-01,"OK","708938","0.0","11555","0.0"
2021-07-04,"OK","459298","224.0","7404","2.0"
2020-09-13,"OK","75428","617.0","1179","9.0"
2020-01-23,"OK","0","0.0","0","0.0"
2021-07-15,"OK","464607","750.0","7426","4.0"
2021-07-22,"OK","471176","1194.0","7467","5.0"
2021-05-25,"OK","452496","15.0","7291","0.0"
2020-10-25,"OK","125377","1148.0","1814","18.0"
2020-02-27,"OK","19","3.0","0","0.0"
2020-03-10,"OK","132","22.0","0","0.0"
2021-08-23,"OK","532388","1676.0","7813","19.0"
2020-05-03,"OK","4711","41.0","264","8.0"
2021-12-27,"OK","700033","3660.0","11555","219.0"
2020-11-29,"OK","217690","2308.0","2898","39.0"
2022-01-20,"OK","880342","13939.0","11872","0.0"
2021-01-04,"OK","337128","2775.0","4783","48.0"
2020-02-02,"OK","0","0.0","0","0.0"
2020-08-15,"OK","52430","876.0","846","16.0"
2020-04-04,"OK","2053","90.0","56","10.0"
2021-01-03,"OK","334353","2971.0","4735","51.0"
2021-09-29,"OK","613765","1880.0","8995","25.0"
2020-08-31,"OK","63377","501.0","1028","9.0"
2020-02-18,"OK","3","0.0","0","0.0"
2021-07-21,"OK","469982","1581.0","7462","4.0"
2020-10-15,"OK","112300","1306.0","1597","9.0"
2022-03-06,"OK","1024471","0.0","13278","0.0"
2022-04-09,"OK","1036133","0.0","14010","0.0"
2022-05-04,"OK","1042136","739.0","14346","75.0"
2020-07-22,"OK","36722","817.0","574","11.0"
2020-08-04,"OK","44946","884.0","707","7.0"
2020-11-09,"OK","155069","2289.0","2161","27.0"
2021-02-07,"OK","420050","899.0","6471","31.0"
2020-02-17,"OK","3","2.0","0","0.0"
2020-08-30,"OK","62876","446.0","1019","9.0"
2021-02-11,"OK","424271","841.0","6582","26.0"
2020-11-14,"OK","173582","3367.0","2307","38.0"
2022-04-01,"OK","1034439","591.0","14010","0.0"
2022-05-03,"OK","1041397","0.0","14271","0.0"
2020-05-18,"OK","6214","31.0","318","3.0"
2020-03-08,"OK","91","14.0","0","0.0"
2021-05-23,"OK","452442","52.0","7291","1.0"
2020-06-12,"OK","10093","355.0","394","3.0"
2020-04-03,"OK","1963","110.0","46","6.0"
2021-05-07,"OK","450510","166.0","7271","2.0"
2022-05-10,"OK","1043539","0.0","14346","0.0"
2020-07-09,"OK","26233","1016.0","476","5.0"
2022-02-27,"OK","1020367","0.0","12990","0.0"
2020-06-04,"OK","8034","190.0","373","3.0"
2021-11-18,"OK","658600","970.0","11088","0.0"
2021-04-04,"OK","443284","215.0","7163","2.0"
2020-11-30,"OK","219932","2242.0","2948","50.0"
2021-01-10,"OK","359445","2084.0","5145","72.0"
2020-06-16,"OK","11574","535.0","402","2.0"
2020-11-03,"OK","139606","2382.0","2013","21.0"
2021-02-10,"OK","423430","1066.0","6556","30.0"
2021-06-09,"OK","454216","122.0","7327","0.0"
2020-04-09,"OK","2456","113.0","97","3.0"
2020-05-01,"OK","4554","110.0","248","8.0"
2020-06-02,"OK","7685","192.0","368","2.0"
2021-06-23,"OK","456686","273.0","7385","1.0"
2020-04-07,"OK","2246","85.0","87","11.0"
2021-02-23,"OK","431151","625.0","6836","17.0"
2022-02-10,"OK","1000480","0.0","12425","0.0"
2020-03-14,"OK","273","50.0","0","0.0"
2021-03-23,"OK","440472","294.0","7104","4.0"
2021-03-28,"OK","441661","196.0","7133","5.0"
2020-01-31,"OK","0","0.0","0","0.0"
2020-01-22,"OK","0","0","0","0"
2021-09-30,"OK","615217","1452.0","9009","14.0"
2021-05-01,"OK","449371","201.0","7256","0.0"
2020-12-31,"OK","325524","4151.0","4564","55.0"
2020-10-27,"OK","127783","1441.0","1845","14.0"
2021-12-03,"OK","672227","1807.0","11272","3.0"
2020-05-07,"OK","5035","72.0","285","7.0"
2021-10-15,"OK","633020","1146.0","9451","4.0"
2020-06-13,"OK","10479","386.0","397","3.0"
